"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Miscellaneous","NH","33","Cheshire","005","Carbon Monoxide","CAP","121.58652503794","TON"
"Highway Vehicles","NH","33","Merrimack","013","PM10 Primary (Filt + Cond)","CAP","120.310089231","TON"
"Off-Highway","NH","33","Coos","007","Lead","CAP/HAP","119.9634291","LB"
"Miscellaneous","NH","33","Carroll","003","Volatile Organic Compounds","CAP","117.2371312009742","TON"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","Lead","CAP/HAP","113.008823","LB"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","Nitrogen Oxides","CAP","112.441894","TON"
"Fuel Comb. Industrial","NH","33","Merrimack","013","Sulfur Dioxide","CAP","111.367098","TON"
"Miscellaneous","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","108.616259959852","TON"
"Off-Highway","NH","33","Rockingham","015","PM10 Primary (Filt + Cond)","CAP","107.7742939703","TON"
"Waste Disposal & Recycling","NH","33","Grafton","009","Sulfur Dioxide","CAP","104.45631672","TON"
"Fuel Comb. Industrial","NH","33","Rockingham","015","PM10 Primary (Filt + Cond)","CAP","102.9094704418","TON"
"Miscellaneous","NH","33","Sullivan","019","Ammonia","CAP","102.28376669","TON"
"Highway Vehicles","NH","33","Rockingham","015","PM2.5 Primary (Filt + Cond)","CAP","102.1243640039","TON"
"Miscellaneous","NH","33","Carroll","003","Ammonia","CAP","101.78733068","TON"
"Fuel Comb. Industrial","NH","33","Rockingham","015","PM2.5 Primary (Filt + Cond)","CAP","101.3434685418","TON"
"Off-Highway","NH","33","Rockingham","015","PM2.5 Primary (Filt + Cond)","CAP","101.1206914796","TON"
"Highway Vehicles","NH","33","Rockingham","015","Ammonia","CAP","100.9866067607","TON"
"Waste Disposal & Recycling","NH","33","Belknap","001","PM10 Primary (Filt + Cond)","CAP","99.19565","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","Lead","CAP/HAP","98.963139743040544","LB"
"Waste Disposal & Recycling","NH","33","Cheshire","005","PM10 Primary (Filt + Cond)","CAP","98.659674","TON"
"Storage & Transport","NH","33","Grafton","009","Volatile Organic Compounds","CAP","98.06972795","TON"
"Off-Highway","NH","33","Strafford","017","Lead","CAP/HAP","95.98995088025","LB"
"Fuel Comb. Industrial","NH","33","Grafton","009","Sulfur Dioxide","CAP","94.612","TON"
"Highway Vehicles","NH","33","Hillsborough","011","PM2.5 Primary (Filt + Cond)","CAP","93.9935876991","TON"
"Highway Vehicles","NH","33","Hillsborough","011","Ammonia","CAP","92.0442491162","TON"
"Natural Resources","NH","33","Coos","007","Nitrogen Oxides","CAP","91.91416","TON"
"Fuel Comb. Industrial","NH","33","Rockingham","015","Volatile Organic Compounds","CAP","91.8449129","TON"
"Other Industrial Processes","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","90.5256972","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","Carbon Monoxide","CAP","89.682","TON"
"Waste Disposal & Recycling","NH","33","Belknap","001","PM2.5 Primary (Filt + Cond)","CAP","89.625908","TON"
"Waste Disposal & Recycling","NH","33","Cheshire","005","PM2.5 Primary (Filt + Cond)","CAP","88.92563","TON"
"Waste Disposal & Recycling","NH","33","Coos","007","Sulfur Dioxide","CAP","88.75159528","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","Lead","CAP/HAP","88.028214817426086","LB"
"Other Industrial Processes","NH","33","Merrimack","013","PM2.5 Primary (Filt + Cond)","CAP","86.7171576","TON"
"Other Industrial Processes","NH","33","Hillsborough","011","Volatile Organic Compounds","CAP","85.21773636","TON"
"Waste Disposal & Recycling","NH","33","Merrimack","013","Lead","CAP/HAP","85.215446","LB"
"Waste Disposal & Recycling","NH","33","Hillsborough","011","Nitrogen Oxides","CAP","84.441622","TON"
"Other Industrial Processes","NH","33","Grafton","009","PM2.5 Primary (Filt + Cond)","CAP","81.802962","TON"
"Natural Resources","NH","33","Rockingham","015","Nitrogen Oxides","CAP","80.08829","TON"
"Waste Disposal & Recycling","NH","33","Carroll","003","Volatile Organic Compounds","CAP","79.111795","TON"
"Fuel Comb. Elec. Util.","NH","33","Rockingham","015","Ammonia","CAP","78.74078715","TON"
"Miscellaneous","NH","33","Strafford","017","Ammonia","CAP","78.22349425","TON"
"Natural Resources","NH","33","Grafton","009","Nitrogen Oxides","CAP","78.06021","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","Carbon Monoxide","CAP","77.037","TON"
"Off-Highway","NH","33","Sullivan","019","Lead","CAP/HAP","75.74544514","LB"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","Carbon Monoxide","CAP","75.25858","TON"
"Miscellaneous","NH","33","Strafford","017","Volatile Organic Compounds","CAP","75.200739959881","TON"
"Fuel Comb. Elec. Util.","NH","33","Grafton","009","PM10 Primary (Filt + Cond)","CAP","73.861504","TON"
"Natural Resources","NH","33","Hillsborough","011","Nitrogen Oxides","CAP","73.41091","TON"
"Other Industrial Processes","NH","33","Carroll","003","PM10 Primary (Filt + Cond)","CAP","73.3705092","TON"
"Waste Disposal & Recycling","NH","33","Merrimack","013","Sulfur Dioxide","CAP","70.3248508","TON"
"Highway Vehicles","NH","33","Strafford","017","PM10 Primary (Filt + Cond)","CAP","69.771902469279","TON"
"Storage & Transport","NH","33","Belknap","001","Volatile Organic Compounds","CAP","69.580604486","TON"
"Fuel Comb. Elec. Util.","NH","33","Grafton","009","PM2.5 Primary (Filt + Cond)","CAP","69.527255","TON"
"Fuel Comb. Other","NH","33","Hillsborough","011","Ammonia","CAP","66.10992043","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","Sulfur Dioxide","CAP","65.963","TON"
"Highway Vehicles","NH","33","Grafton","009","PM10 Primary (Filt + Cond)","CAP","65.0775448414173","TON"
"Natural Resources","NH","33","Merrimack","013","Nitrogen Oxides","CAP","64.73898","TON"
"Off-Highway","NH","33","Hillsborough","011","Sulfur Dioxide","CAP","64.3669198296452","TON"
"Fuel Comb. Other","NH","33","Rockingham","015","Ammonia","CAP","63.53275918","TON"
"Storage & Transport","NH","33","Cheshire","005","Volatile Organic Compounds","CAP","63.486969946","TON"
"Other Industrial Processes","NH","33","Rockingham","015","Volatile Organic Compounds","CAP","63.4074708","TON"
"Off-Highway","NH","33","Merrimack","013","PM10 Primary (Filt + Cond)","CAP","62.460515238108","TON"
"Miscellaneous","NH","33","Belknap","001","Ammonia","CAP","62.25232646","TON"
"Other Industrial Processes","NH","33","Merrimack","013","Carbon Monoxide","CAP","61.965872","TON"
"Other Industrial Processes","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","61.8068341","TON"
"Waste Disposal & Recycling","NH","33","Cheshire","005","Volatile Organic Compounds","CAP","60.523815","TON"
"Highway Vehicles","NH","33","Merrimack","013","Ammonia","CAP","60.4022974994","TON"
"Other Industrial Processes","NH","33","Cheshire","005","PM10 Primary (Filt + Cond)","CAP","59.2802518","TON"
"Miscellaneous","NH","33","Coos","007","Volatile Organic Compounds","CAP","59.264371365203","TON"
"Other Industrial Processes","NH","33","Strafford","017","PM2.5 Primary (Filt + Cond)","CAP","58.9390929","TON"
"Off-Highway","NH","33","Merrimack","013","PM2.5 Primary (Filt + Cond)","CAP","58.62301207133","TON"
"Waste Disposal & Recycling","NH","33","Belknap","001","Volatile Organic Compounds","CAP","58.564695","TON"
"Highway Vehicles","NH","33","Merrimack","013","PM2.5 Primary (Filt + Cond)","CAP","57.0074366028","TON"
"Natural Resources","NH","33","Carroll","003","Nitrogen Oxides","CAP","56.04911","TON"
"Waste Disposal & Recycling","NH","33","Grafton","009","Nitrogen Oxides","CAP","55.9329032","TON"
"Fuel Comb. Industrial","NH","33","Merrimack","013","PM10 Primary (Filt + Cond)","CAP","54.9347493516","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","Sulfur Dioxide","CAP","53.568","TON"
"Miscellaneous","NH","33","Belknap","001","Volatile Organic Compounds","CAP","53.5372997682637","TON"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","53.427515","TON"
"Highway Vehicles","NH","33","Cheshire","005","PM10 Primary (Filt + Cond)","CAP","52.96923175485","TON"
"Fuel Comb. Industrial","NH","33","Merrimack","013","PM2.5 Primary (Filt + Cond)","CAP","52.9102443516","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","Carbon Monoxide","CAP","52.411","TON"
"Other Industrial Processes","NH","33","Strafford","017","Carbon Monoxide","CAP","51.400232","TON"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","50.529637","TON"
"Highway Vehicles","NH","33","Belknap","001","PM10 Primary (Filt + Cond)","CAP","49.600133967865","TON"
"Fuel Comb. Other","NH","33","Rockingham","015","Lead","CAP/HAP","47.4788268426536","LB"
"Waste Disposal & Recycling","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","47.272062","TON"
"Fuel Comb. Elec. Util.","NH","33","Rockingham","015","PM10 Primary (Filt + Cond)","CAP","47.124452","TON"
"Other Industrial Processes","NH","33","Belknap","001","PM2.5 Primary (Filt + Cond)","CAP","46.9807995","TON"
"Fuel Comb. Elec. Util.","NH","33","Rockingham","015","PM2.5 Primary (Filt + Cond)","CAP","46.098478","TON"
"Fuel Comb. Industrial","NH","33","Merrimack","013","Volatile Organic Compounds","CAP","44.835544","TON"
"Natural Resources","NH","33","Strafford","017","Nitrogen Oxides","CAP","44.82383","TON"
"Off-Highway","NH","33","Grafton","009","PM10 Primary (Filt + Cond)","CAP","44.10037580879","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","Lead","CAP/HAP","43.478229392405242","LB"
"Other Industrial Processes","NH","33","Carroll","003","PM2.5 Primary (Filt + Cond)","CAP","43.4518363","TON"
"Storage & Transport","NH","33","Coos","007","Volatile Organic Compounds","CAP","43.170062226","TON"
"Waste Disposal & Recycling","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","42.954354","TON"
"Fuel Comb. Other","NH","33","Hillsborough","011","Lead","CAP/HAP","42.6716076687893","LB"
"Off-Highway","NH","33","Belknap","001","PM10 Primary (Filt + Cond)","CAP","41.73332206136","TON"
"Other Industrial Processes","NH","33","Grafton","009","Carbon Monoxide","CAP","41.7162577","TON"
"Waste Disposal & Recycling","NH","33","Coos","007","Volatile Organic Compounds","CAP","41.592669","TON"
"Off-Highway","NH","33","Grafton","009","PM2.5 Primary (Filt + Cond)","CAP","41.19216923609","TON"
"Waste Disposal & Recycling","NH","33","Rockingham","015","Nitrogen Oxides","CAP","40.9816794","TON"
"Storage & Transport","NH","33","Strafford","017","Volatile Organic Compounds","CAP","40.74006167","TON"
"Fuel Comb. Industrial","NH","33","Grafton","009","Volatile Organic Compounds","CAP","40.63","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","Carbon Monoxide","CAP","40.514","TON"
"Off-Highway","NH","33","Carroll","003","PM10 Primary (Filt + Cond)","CAP","40.369894438489","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","Sulfur Dioxide","CAP","40.309","TON"
"Natural Resources","NH","33","Cheshire","005","Nitrogen Oxides","CAP","40.13729","TON"
"Waste Disposal & Recycling","NH","33","Hillsborough","011","Sulfur Dioxide","CAP","39.424438","TON"
"Fuel Comb. Industrial","NH","33","Grafton","009","PM10 Primary (Filt + Cond)","CAP","39.381","TON"
"Other Industrial Processes","NH","33","Coos","007","Carbon Monoxide","CAP","39.1348504","TON"
"Fuel Comb. Industrial","NH","33","Grafton","009","PM2.5 Primary (Filt + Cond)","CAP","38.855","TON"
"Off-Highway","NH","33","Belknap","001","PM2.5 Primary (Filt + Cond)","CAP","38.53684041942","TON"
"Off-Highway","NH","33","Carroll","003","PM2.5 Primary (Filt + Cond)","CAP","37.567345984289","TON"
"Waste Disposal & Recycling","NH","33","Sullivan","019","PM10 Primary (Filt + Cond)","CAP","37.222814","TON"
"Off-Highway","NH","33","Cheshire","005","PM10 Primary (Filt + Cond)","CAP","37.04433054438","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","Carbon Monoxide","CAP","36.032","TON"
"Natural Resources","NH","33","Sullivan","019","Nitrogen Oxides","CAP","35.67119","TON"
"Highway Vehicles","NH","33","Carroll","003","PM10 Primary (Filt + Cond)","CAP","35.533113603822","TON"
"Off-Highway","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","35.487335623729","TON"
"Natural Resources","NH","33","Belknap","001","Nitrogen Oxides","CAP","35.26755","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","Sulfur Dioxide","CAP","34.925084","TON"
"Miscellaneous","NH","33","Cheshire","005","Volatile Organic Compounds","CAP","34.891867795262","TON"
"Fuel Comb. Other","NH","33","Grafton","009","Ammonia","CAP","34.57764172","TON"
"Off-Highway","NH","33","Carroll","003","Lead","CAP/HAP","34.44293234","LB"
"Highway Vehicles","NH","33","Rockingham","015","Sulfur Dioxide","CAP","34.3919205588","TON"
"Off-Highway","NH","33","Cheshire","005","PM2.5 Primary (Filt + Cond)","CAP","34.39025135554","TON"
"Fuel Comb. Other","NH","33","Merrimack","013","Ammonia","CAP","34.12301571","TON"
"Highway Vehicles","NH","33","Grafton","009","PM2.5 Primary (Filt + Cond)","CAP","33.8088481205181","TON"
"Fuel Comb. Elec. Util.","NH","33","Rockingham","015","Lead","CAP/HAP","33.5473558","LB"
"Waste Disposal & Recycling","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","33.362566","TON"
"Off-Highway","NH","33","Strafford","017","PM10 Primary (Filt + Cond)","CAP","32.9088678879","TON"
"Off-Highway","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","32.823605376851","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","Lead","CAP/HAP","32.61104867057747","LB"
"Other Industrial Processes","NH","33","Cheshire","005","Carbon Monoxide","CAP","32.1628409","TON"
"Other Industrial Processes","NH","33","Belknap","001","Carbon Monoxide","CAP","32.0807745","TON"
"Highway Vehicles","NH","33","Hillsborough","011","Sulfur Dioxide","CAP","31.41168612106","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","Sulfur Dioxide","CAP","31.245","TON"
"Highway Vehicles","NH","33","Strafford","017","PM2.5 Primary (Filt + Cond)","CAP","31.128382320226","TON"
"Off-Highway","NH","33","Strafford","017","PM2.5 Primary (Filt + Cond)","CAP","30.9429628865","TON"
"Highway Vehicles","NH","33","Grafton","009","Ammonia","CAP","30.50000126225294","TON"
"Waste Disposal & Recycling","NH","33","Strafford","017","Nitrogen Oxides","CAP","30.28452","TON"
"Highway Vehicles","NH","33","Strafford","017","Ammonia","CAP","30.244942429204","TON"
"Other Industrial Processes","NH","33","Cheshire","005","PM2.5 Primary (Filt + Cond)","CAP","29.2670093","TON"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","PM10 Primary (Filt + Cond)","CAP","29.204983","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","Volatile Organic Compounds","CAP","28.702","TON"
"Storage & Transport","NH","33","Carroll","003","Volatile Organic Compounds","CAP","28.396609321","TON"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","PM2.5 Primary (Filt + Cond)","CAP","27.747683","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","PM10 Primary (Filt + Cond)","CAP","27.717","TON"
"Highway Vehicles","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","27.568768842","TON"
"Miscellaneous","NH","33","Sullivan","019","Carbon Monoxide","CAP","27.559306860365","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","PM2.5 Primary (Filt + Cond)","CAP","27.345","TON"
"Off-Highway","NH","33","Sullivan","019","PM10 Primary (Filt + Cond)","CAP","26.201408832293","TON"
"Other Industrial Processes","NH","33","Carroll","003","Carbon Monoxide","CAP","26.1710095","TON"
"Waste Disposal & Recycling","NH","33","Carroll","003","Nitrogen Oxides","CAP","26.1408994","TON"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","Carbon Monoxide","CAP","26.04218","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","Sulfur Dioxide","CAP","25.921","TON"
"Highway Vehicles","NH","33","Sullivan","019","PM10 Primary (Filt + Cond)","CAP","25.85466294398","TON"
"Fuel Comb. Other","NH","33","Strafford","017","Ammonia","CAP","24.63060541","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","Volatile Organic Compounds","CAP","24.598","TON"
"Fuel Comb. Other","NH","33","Cheshire","005","Ammonia","CAP","24.5804865","TON"
"Off-Highway","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","24.282972031093","TON"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","PM10 Primary (Filt + Cond)","CAP","23.979452","TON"
"Highway Vehicles","NH","33","Cheshire","005","PM2.5 Primary (Filt + Cond)","CAP","23.93469935119","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","Carbon Monoxide","CAP","23.823604","TON"
"Highway Vehicles","NH","33","Belknap","001","PM2.5 Primary (Filt + Cond)","CAP","23.809897532531","TON"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","PM2.5 Primary (Filt + Cond)","CAP","23.786102","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","PM10 Primary (Filt + Cond)","CAP","23.594","TON"
"Waste Disposal & Recycling","NH","33","Sullivan","019","Volatile Organic Compounds","CAP","23.387421","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","PM2.5 Primary (Filt + Cond)","CAP","23.285","TON"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","Sulfur Dioxide","CAP","23.1518","TON"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","Nitrogen Oxides","CAP","21.878407","TON"
"Fuel Comb. Other","NH","33","Grafton","009","Lead","CAP/HAP","20.88237629272606","LB"
"Fuel Comb. Elec. Util.","NH","33","Rockingham","015","Volatile Organic Compounds","CAP","20.836009","TON"
"Fuel Comb. Other","NH","33","Carroll","003","Ammonia","CAP","20.77459778","TON"
"Highway Vehicles","NH","33","Belknap","001","Ammonia","CAP","20.605212322151","TON"
"Highway Vehicles","NH","33","Merrimack","013","Sulfur Dioxide","CAP","19.9825040145","TON"
"Highway Vehicles","NH","33","Cheshire","005","Ammonia","CAP","19.817254178619","TON"
"Fuel Comb. Other","NH","33","Merrimack","013","Lead","CAP/HAP","19.36447797370824","LB"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","PM10 Primary (Filt + Cond)","CAP","19.358657","TON"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","PM2.5 Primary (Filt + Cond)","CAP","19.358657","TON"
"Waste Disposal & Recycling","NH","33","Belknap","001","Nitrogen Oxides","CAP","19.2589394","TON"
"Waste Disposal & Recycling","NH","33","Cheshire","005","Nitrogen Oxides","CAP","19.1043422","TON"
"Fuel Comb. Other","NH","33","Strafford","017","Lead","CAP/HAP","18.70115926550144","LB"
"Fuel Comb. Other","NH","33","Belknap","001","Ammonia","CAP","18.342749443","TON"
"Storage & Transport","NH","33","Sullivan","019","Volatile Organic Compounds","CAP","18.32820207","TON"
"Highway Vehicles","NH","33","Carroll","003","PM2.5 Primary (Filt + Cond)","CAP","17.905496615419","TON"
"Other Industrial Processes","NH","33","Sullivan","019","Carbon Monoxide","CAP","17.7133845","TON"
"Other Industrial Processes","NH","33","Coos","007","Volatile Organic Compounds","CAP","17.276537838","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","Volatile Organic Compounds","CAP","16.905","TON"
"Other Industrial Processes","NH","33","Merrimack","013","Lead","CAP/HAP","16.8","LB"
"Waste Disposal & Recycling","NH","33","Rockingham","015","Sulfur Dioxide","CAP","16.4960026","TON"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","Sulfur Dioxide","CAP","16.450082","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","PM10 Primary (Filt + Cond)","CAP","16.44","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","PM2.5 Primary (Filt + Cond)","CAP","16.229","TON"
"Fuel Comb. Other","NH","33","Cheshire","005","Lead","CAP/HAP","15.42175216146608","LB"
"Highway Vehicles","NH","33","Carroll","003","Ammonia","CAP","15.4070662786506","TON"
"Fuel Comb. Other","NH","33","Coos","007","Ammonia","CAP","14.571300698","TON"
"Fuel Comb. Other","NH","33","Sullivan","019","Ammonia","CAP","14.018139195","TON"
"Other Industrial Processes","NH","33","Merrimack","013","Volatile Organic Compounds","CAP","13.37443159","TON"
"Highway Vehicles","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","13.1165433542","TON"
"Fuel Comb. Other","NH","33","Belknap","001","Lead","CAP/HAP","12.97971326238558","LB"
"Highway Vehicles","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","12.92929247321","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","Volatile Organic Compounds","CAP","12.808","TON"
"Other Industrial Processes","NH","33","Sullivan","019","PM10 Primary (Filt + Cond)","CAP","12.720586","TON"
"Waste Disposal & Recycling","NH","33","Strafford","017","Ammonia","CAP","12.3109435","TON"
"Waste Disposal & Recycling","NH","33","Coos","007","Nitrogen Oxides","CAP","12.2907452","TON"
"Waste Disposal & Recycling","NH","33","Strafford","017","Sulfur Dioxide","CAP","12.2904858","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","PM10 Primary (Filt + Cond)","CAP","12.155","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","12.004","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","Volatile Organic Compounds","CAP","11.945","TON"
"Miscellaneous","NH","33","Rockingham","015","Nitrogen Oxides","CAP","11.93447816429","TON"
"Off-Highway","NH","33","Rockingham","015","Sulfur Dioxide","CAP","11.848240882386","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","PM10 Primary (Filt + Cond)","CAP","11.808","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","PM2.5 Primary (Filt + Cond)","CAP","11.654","TON"
"Miscellaneous","NH","33","Merrimack","013","Nitrogen Oxides","CAP","11.52929737588","TON"
"Other Industrial Processes","NH","33","Sullivan","019","PM2.5 Primary (Filt + Cond)","CAP","11.44929472","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","PM10 Primary (Filt + Cond)","CAP","11.3638336","TON"
"Miscellaneous","NH","33","Sullivan","019","Volatile Organic Compounds","CAP","11.3367159433753","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","PM2.5 Primary (Filt + Cond)","CAP","11.2607436","TON"
"Fuel Comb. Elec. Util.","NH","33","Grafton","009","Volatile Organic Compounds","CAP","11.140386","TON"
"Highway Vehicles","NH","33","Sullivan","019","Ammonia","CAP","10.878884318082","TON"
"Waste Disposal & Recycling","NH","33","Hillsborough","011","Ammonia","CAP","10.846747","TON"
"Highway Vehicles","NH","33","Coos","007","Ammonia","CAP","10.5739708079","TON"
"Waste Disposal & Recycling","NH","33","Carroll","003","Sulfur Dioxide","CAP","10.54838464","TON"
"Other Industrial Processes","NH","33","Strafford","017","Volatile Organic Compounds","CAP","10.39071744","TON"
"Highway Vehicles","NH","33","Strafford","017","Sulfur Dioxide","CAP","10.341017308685","TON"
"Highway Vehicles","NH","33","Grafton","009","Sulfur Dioxide","CAP","10.04353331789118","TON"
"Fuel Comb. Other","NH","33","Carroll","003","Lead","CAP/HAP","9.95800602579434","LB"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","Volatile Organic Compounds","CAP","9.929551","TON"
"Waste Disposal & Recycling","NH","33","Grafton","009","Ammonia","CAP","9.771485","TON"
"Fuel Comb. Industrial","NH","33","Coos","007","Volatile Organic Compounds","CAP","9.24276","TON"
"Other Industrial Processes","NH","33","Grafton","009","Volatile Organic Compounds","CAP","8.78104329","TON"
"Fuel Comb. Other","NH","33","Coos","007","Lead","CAP/HAP","8.45889703118598","LB"
"Miscellaneous","NH","33","Hillsborough","011","Nitrogen Oxides","CAP","7.84483476843","TON"
"Waste Disposal & Recycling","NH","33","Belknap","001","Sulfur Dioxide","CAP","7.71538198","TON"
"Fuel Comb. Other","NH","33","Sullivan","019","Lead","CAP/HAP","7.58345792134248","LB"
"Waste Disposal & Recycling","NH","33","Cheshire","005","Sulfur Dioxide","CAP","7.57948128","TON"
"Waste Disposal & Recycling","NH","33","Sullivan","019","Nitrogen Oxides","CAP","7.1638596","TON"
"Highway Vehicles","NH","33","Belknap","001","Sulfur Dioxide","CAP","7.0176034971696","TON"
"Highway Vehicles","NH","33","Cheshire","005","Sulfur Dioxide","CAP","6.909115222257","TON"
"Other Industrial Processes","NH","33","Belknap","001","Volatile Organic Compounds","CAP","6.74725695","TON"
"Miscellaneous","NH","33","Rockingham","015","Sulfur Dioxide","CAP","6.60429341079","TON"
"Miscellaneous","NH","33","Merrimack","013","Sulfur Dioxide","CAP","5.90746664423","TON"
"Other Industrial Processes","NH","33","Cheshire","005","Volatile Organic Compounds","CAP","5.85733599","TON"
"Fuel Comb. Industrial","NH","33","Hillsborough","011","Ammonia","CAP","5.80489593","TON"
"Other Industrial Processes","NH","33","Hillsborough","011","Lead","CAP/HAP","5.755","LB"
"Miscellaneous","NH","33","Grafton","009","Nitrogen Oxides","CAP","5.72123024995","TON"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","Volatile Organic Compounds","CAP","5.680547","TON"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","Volatile Organic Compounds","CAP","5.521321","TON"
"Off-Highway","NH","33","Merrimack","013","Sulfur Dioxide","CAP","5.3775168381582","TON"
"Highway Vehicles","NH","33","Carroll","003","Sulfur Dioxide","CAP","5.2358334203572","TON"
"Other Industrial Processes","NH","33","Carroll","003","Volatile Organic Compounds","CAP","5.17214892","TON"
"Miscellaneous","NH","33","Carroll","003","Nitrogen Oxides","CAP","4.884120850362","TON"
"Miscellaneous","NH","33","Strafford","017","Nitrogen Oxides","CAP","4.46306680641","TON"
"Other Industrial Processes","NH","33","Rockingham","015","Nitrogen Oxides","CAP","4.2285445","TON"
"Miscellaneous","NH","33","Hillsborough","011","Sulfur Dioxide","CAP","4.12801484627","TON"
"Other Industrial Processes","NH","33","Hillsborough","011","Ammonia","CAP","4.07860955","TON"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","Ammonia","CAP","4.040258","TON"
"Fuel Comb. Industrial","NH","33","Rockingham","015","Ammonia","CAP","3.87696828","TON"
"Highway Vehicles","NH","33","Sullivan","019","Sulfur Dioxide","CAP","3.725950175165","TON"
"Highway Vehicles","NH","33","Coos","007","Sulfur Dioxide","CAP","3.6573238713","TON"
"Miscellaneous","NH","33","Grafton","009","Sulfur Dioxide","CAP","3.590974888921","TON"
"Miscellaneous","NH","33","Belknap","001","Nitrogen Oxides","CAP","3.47366781602","TON"
"Miscellaneous","NH","33","Carroll","003","Sulfur Dioxide","CAP","3.109551135989","TON"
"Off-Highway","NH","33","Cheshire","005","Sulfur Dioxide","CAP","3.0990660664966","TON"
"Other Industrial Processes","NH","33","Sullivan","019","Volatile Organic Compounds","CAP","2.922485479","TON"
"Waste Disposal & Recycling","NH","33","Sullivan","019","Sulfur Dioxide","CAP","2.7777397","TON"
"Miscellaneous","NH","33","Coos","007","Nitrogen Oxides","CAP","2.658493584123","TON"
"Fuel Comb. Elec. Util.","NH","33","Grafton","009","Sulfur Dioxide","CAP","2.573379","TON"
"Other Industrial Processes","NH","33","Strafford","017","Lead","CAP/HAP","2.51","LB"
"Other Industrial Processes","NH","33","Hillsborough","011","Nitrogen Oxides","CAP","2.380235","TON"
